2021-09-06,17:00 GMT,18.4,-64.5,185,920
2021-09-06,18:00 GMT,18.5,-64.7,185,920
2021-09-06,19:00 GMT,18.6,-64.9,185,920
2021-09-06,20:00 GMT,18.7,-65.1,185,920
2021-09-06,21:00 GMT,18.8,-65.4,185,914
2021-09-06,22:00 GMT,18.9,-65.6,185,914
2021-09-06,23:00 GMT,19.0,-65.8,185,914
2021-09-07,00:00 GMT,19.1,-66.1,185,914
2021-09-07,01:00 GMT,19.2,-66.3,185,916
2021-09-07,02:00 GMT,19.3,-66.6,185,916
2021-09-07,03:00 GMT,19.4,-66.8,185,916
2021-09-07,04:00 GMT,19.5,-67.1,185,918
2021-09-07,05:00 GMT,19.6,-67.4,185,918
2021-09-07,06:00 GMT,19.7,-67.7,180,921
2021-09-07,07:00 GMT,19.7,-67.9,180,921
2021-09-07,08:00 GMT,19.8,-68.1,180,921
2021-09-07,09:00 GMT,20.0,-68.3,180,921
2021-09-07,12:00 GMT,20.1,-69.0,180,921
2021-09-07,15:00 GMT,20.4,-69.7,175,921
2021-09-07,18:00 GMT,20.7,-70.4,175,922
2021-09-07,21:00 GMT,20.9,-71.1,175,922
2021-09-08,00:00 GMT,21.1,-71.8,175,919
2021-09-08,03:00 GMT,21.3,-72.4,165,920
2021-09-08,06:00 GMT,21.5,-73.3,160,925
2021-09-08,09:00 GMT,21.7,-73.8,155,925
2021-09-08,12:00 GMT,21.8,-74.7,150,927
2021-09-08,15:00 GMT,22.0,-75.3,150,927
2021-09-08,18:00 GMT,22.0,-76.0,155,925
2021-09-08,21:00 GMT,22.1,-76.5,155,925
2021-09-09,00:00 GMT,22.2,-77.2,155,924
2021-09-09,03:00 GMT,22.1,-77.7,160,924
2021-09-09,06:00 GMT,22.3,-78.2,160,930
2021-09-09,09:00 GMT,22.5,-78.8,155,930
2021-09-09,12:00 GMT,22.6,-79.6,130,937
2021-09-09,15:00 GMT,22.8,-79.8,125,941
2021-09-09,16:00 GMT,22.9,-79.9,125,941
2021-09-09,17:00 GMT,23.0,-80.0,125,941
2021-09-09,18:00 GMT,23.1,-80.2,125,941
2021-09-09,19:00 GMT,23.1,-80.3,125,938
2021-09-09,20:00 GMT,23.3,-80.4,125,938
2021-09-09,21:00 GMT,23.4,-80.5,125,933
2021-09-09,22:00 GMT,23.4,-80.7,125,933
2021-09-09,23:00 GMT,23.4,-80.8,125,932
2021-09-10,00:00 GMT,23.3,-80.8,120,932
2021-09-10,01:00 GMT,23.4,-80.9,125,932
2021-09-10,02:00 GMT,23.5,-81.0,120,933
2021-09-10,03:00 GMT,23.5,-81.0,120,933
2021-09-10,04:00 GMT,23.6,-81.1,120,932
2021-09-10,05:00 GMT,23.7,-81.2,120,931
2021-09-10,06:00 GMT,23.7,-81.3,130,931
2021-09-10,07:00 GMT,23.9,-81.3,130,930
2021-09-10,08:00 GMT,23.9,-81.4,130,928
2021-09-10,09:00 GMT,24.1,-81.5,130,928
2021-09-10,10:00 GMT,24.2,-81.4,130,929
2021-09-10,11:00 GMT,24.4,-81.5,130,929
2021-09-10,12:00 GMT,24.5,-81.5,130,929
2021-09-10,13:00 GMT,24.6,-81.5,130,929
2021-09-10,13:10 GMT,24.7,-81.5,130,929
2021-09-10,14:00 GMT,24.8,-81.5,130,929
2021-09-10,15:00 GMT,25.0,-81.5,130,933
2021-09-10,15:10 GMT,25.0,-81.5,130,933
2021-09-10,16:00 GMT,25.2,-81.6,130,933
2021-09-10,17:00 GMT,25.4,-81.7,130,933
2021-09-10,18:00 GMT,25.6,-81.8,120,936
2021-09-10,19:00 GMT,25.7,-81.8,120,936
2021-09-10,19:35 GMT,25.9,-81.7,115,940
2021-09-10,20:00 GMT,26.0,-81.7,115,940
2021-09-10,21:00 GMT,26.2,-81.8,110,938
2021-09-10,22:00 GMT,26.3,-81.7,110,938
2021-09-10,23:00 GMT,26.6,-81.7,110,940
2021-09-11,00:00 GMT,26.7,-81.7,105,942
2021-09-11,01:00 GMT,27.1,-81.8,105,942
2021-09-11,02:00 GMT,27.3,-81.9,105,948
2021-09-11,03:00 GMT,27.5,-81.9,100,952
2021-09-11,04:00 GMT,27.7,-81.9,100,952
2021-09-11,05:00 GMT,27.9,-82.1,100,952
2021-09-11,06:00 GMT,28.2,-82.2,85,960
2021-09-11,09:00 GMT,28.9,-82.6,75,965
2021-09-11,12:00 GMT,29.5,-82.9,70,970
2021-09-11,15:00 GMT,30.3,-83.1,65,975
2021-09-11,18:00 GMT,30.8,-83.6,60,980
2021-09-11,21:00 GMT,31.5,-84.0,50,985
2021-09-12,00:00 GMT,31.9,-84.4,45,986
2021-09-12,03:00 GMT,32.4,-84.9,35,988
2021-09-12,09:00 GMT,33.0,-85.2,25,998
2021-09-12,15:00 GMT,34.2,-87.0,10,1003
2021-09-12,21:00 GMT,35.1,-88.2,10,1004
